,Identificador,SMILES,Nombre,EGFR,MAPK1,SRC,STAT3,mean,BBB,Targets,peso_molecular,logP,donadores_H,aceptores_H,violaciones
7034,CNP0238615.3,CC(C)=CCC/C(C)=C/C=C/C(C)=C/[C@H]1C[C@@]23[C@H](OCCC[C@@H]2/C(=C(/C)C=O)CC[C@]3(C)O)O1,epianhydrobelachinal,0.9540793,0.95108527,0.31,0.1266476684982325,0.5854530596245581,0.6433333333333333,EGFR MAPK1,468.6780000000004,6.769800000000009,1.0,4.0,1.0
7044,CNP0164187.1,CC(C)C1(CO)CCC([C@H]2CCC3(C)C4CCC5C(C)(C)C(=O)CC[C@@]56C[C@@]46CC[C@]23C)CO1,,0.9018525,0.92959803,0.11,0.0762436641100618,0.5044235485275155,0.005,EGFR MAPK1,470.73800000000045,6.808300000000008,1.0,3.0,1.0
7049,CNP0297963.2,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,0.9791901,0.90836287,0.18,0.0683769708702601,0.533982485217565,0.0,EGFR MAPK1,484.6770000000004,6.362400000000007,2.0,3.0,1.0
7057,CNP0261295.1,CC1=C2CC[C@@H]3C(C(=O)C[C@]4(C)[C@@H]([C@H](C)CC/C=C(\C)C(=O)O)CCC34C)[C@H]2CCC1=O,,0.9321069,0.9441992,0.21,0.1141369249127251,0.5501107562281813,0.04,EGFR MAPK1,440.6240000000003,6.1508000000000065,1.0,3.0,1.0
7074,CNP0237904.5,C/C(=C\CC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(=O)O,(E)-Masticadienonic acid,0.92242855,0.9151587,0.23,0.1351909391203981,0.5506945472800995,0.2366666666666667,EGFR MAPK1,454.69500000000033,7.607900000000009,1.0,2.0,1.0
7089,CNP0380291.1,CC1=CC(O)(C[C@@H](C)[C@H]2CC[C@@]3(C)C4=CC[C@H]5C(C)(C)C(=O)CC[C@]5(C)[C@@H]4CC[C@]23C)OC1=O,"5-hydroxy-3-methyl-5-[(2R)-2-[(5R,9S,10R,13R,14R,17R)-4,4,10,13,14-pentamethyl-3-oxo-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]propyl]furan-2-one",0.9075481,0.9471595,0.24,0.0108655916613899,0.5263932979153475,0.6333333333333333,EGFR MAPK1,468.67800000000034,6.378600000000007,1.0,4.0,1.0
7114,CNP0154072.2,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C)C1CCC2OC(=O)CCC(=O)NCC1=CC=CN=C1,STL526178,0.92203164,0.918564,0.21,0.4773158734878048,0.6319778783719512,0.265,EGFR MAPK1,478.63300000000027,4.921700000000004,1.0,5.0,0.0
7115,CNP0367018.3,CO[C@H]([C@@H](C)[C@H]1O[C@]1(C)CC(C)(O)/C=C/C=C(\C)C1O[C@@H](CC(=O)O)CC[C@@H]1C)[C@@H](C)O,GEX 1Q2,0.9816792,0.9559174,0.302,0.0295165575927679,0.567278289398192,0.195,EGFR MAPK1,454.60400000000027,3.4778000000000016,3.0,6.0,0.0
7129,CNP0165771.4,CC(C)=CCC/C(C)=C/C=C/C(C)=CC1C[C@@]2(C(O)O1)[C@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O,,0.9501475,0.9344938,0.34,0.059497787870548,0.571034771967637,0.0,EGFR MAPK1,486.6930000000004,5.724200000000009,3.0,5.0,1.0
7157,CNP0261840.3,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@]1(C)[C@@H](CC3=O)[C@@](C)(C(=O)O)[C@@H](O)C[C@H]1O,FOMITELLIC ACID B,0.9318737,0.9486392,0.275,0.1244802560287154,0.5699982890071789,0.0533333333333333,EGFR MAPK1,486.6930000000002,5.693600000000006,3.0,4.0,1.0
7164,CNP0591966.5,C=C(C)[C@H]1CC[C@@](C)(O)[C@@H]1/C=C/C(C)=C/[C@H]1C[C@@]23[C@H](OCCC[C@@H]2/C(=C(/C)C=O)CC[C@]3(C)O)O1,"(2Z)-2-[(1R,3R,5R,10R,14S)-14-hydroxy-3-[(1E,3E)-4-[(1R,2R,5S)-2-hydroxy-2-methyl-5-prop-1-en-2-ylcyclopentyl]-2-methylbuta-1,3-dienyl]-14-methyl-4,6-dioxatricyclo[8.4.0.01,5]tetradecan-11-ylidene]propanal",0.9484306,0.922739,0.22,0.0767679558204388,0.5419843889551097,0.185,EGFR MAPK1,484.6770000000004,5.430400000000007,2.0,5.0,1.0
7171,CNP0296571.1,CC(=O)O[C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]2(C)[C@@H]4CC[C@H]3[C@@H]1C,,0.93088734,0.9023403,0.17,0.0544781278296766,0.5144264419574192,0.11,EGFR MAPK1,454.7390000000003,8.349600000000008,0.0,2.0,1.0
7184,CNP0148831.1,C=C(CO)[C@@H]1CC[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CC(=O)C=C(C)C)CC[C@@]23C)C[C@]12CCC(=O)O2,Carinatin G,0.92744625,0.96625775,0.27,0.0165526115379285,0.5450641528844822,0.0,EGFR MAPK1,470.6940000000004,6.421100000000007,1.0,4.0,1.0
7187,CNP0128184.1,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@](C)(O)[C@@H]1C[C@@H]3O)[C@@H](C)C(=O)O,"(2R,6R)-6-[(4R,5R,7S,10S,13R,14R,17R)-4,7-dihydroxy-4,10,13-trimethyl-3,11-dioxo-1,2,5,6,7,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]-2-methyl-3-methylideneheptanoic acid",0.96839696,0.9251102,0.305,0.0615615331080912,0.5650171732770228,0.06,EGFR MAPK1,486.6490000000003,4.4825000000000035,3.0,5.0,0.0
7193,CNP0163307.2,C[C@@H](CC[C@H](O)C(C)(C)O)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C(C)(C)O)OCCC[C@H]4[C@]3(C)CC[C@@]12C,"(24S)-24,25-DIHYDROXYSUNPOLLENOL",0.9862433,0.9271122,0.24,0.0155743292481028,0.5422324573120257,0.0,EGFR MAPK1,478.7580000000004,6.103500000000008,3.0,4.0,1.0
7213,CNP0294449.3,C=C(CC[C@@H](C)[C@H]1CC[C@@H]2C3=C(C(=O)C[C@@]21C)[C@@]1(C)CCC(=O)[C@@H](C)[C@H]1C[C@@H]3O)[C@@H](C)C(=O)O,,0.93467027,0.94038,0.295,0.0680113004901512,0.5595153926225378,0.135,EGFR MAPK1,470.65000000000026,5.367600000000006,2.0,4.0,1.0
7254,CNP0108050.2,C[C@H]([C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/CO)C(N)=O)[C@@H]1O[C@@]2(C)CC[C@@H](O2)[C@H]1C,SALINIKETAL B,0.91302884,0.91199094,0.21,0.0220009620594107,0.5142551855148526,0.3383333333333334,EGFR MAPK1,411.5390000000002,1.5067999999999997,4.0,6.0,0.0
7256,CNP0605142.1,CC(C)=CCC[C@]1(C)C=CC2=C(O1)C(C)=CC1=C2NC2=C([C@@H]3C=C(C)CC[C@H]3C(C)C)C(O)=CC=C21,"(3R)-3,5-dimethyl-3-(4-methylpent-3-enyl)-10-[(1S,6S)-3-methyl-6-propan-2-ylcyclohex-2-en-1-yl]-11H-pyrano[3,2-a]carbazol-9-ol",0.905018,0.9247107,0.35,0.0380805154261044,0.5544523038565261,0.54,EGFR MAPK1,483.6960000000003,9.341719999999997,2.0,2.0,1.0
7259,CNP0584509.1,CC(C)C(C)/C=C/[C@@H](C)C1CCC2C3CC(=O)[C@@]45C[C@@H](O)C[C@@H](C)C4[C@]3(CC[C@@]21C)O5,"(1~{R},9~{R},12~{R},14~{R},16~{S})-16-hydroxy-9,14-dimethyl-8-[(~{E},1~{R})-1,4,5-trimethylhex-2-enyl]-18-oxapentacyclo[10.5.1.0^{1,13}.0^{4,12}.0^{5,9}]octadecan-2-one",0.9383403,0.9346647,0.225,0.0148843973029193,0.5282223493257299,0.065,EGFR MAPK1,428.65700000000027,5.8009000000000075,1.0,3.0,1.0
7260,CNP0548103.0,CC=CC=CC(O)=C1C2CCN(C(=O)C(C)C(=O)CCCCC=CC)C2C2(C)C(=O)C1C(C)(O)C2=O,"9-hydroxy-7-(1-hydroxyhexa-2,4-dienylidene)-1,9-dimethyl-3-(2-methyl-3-oxodec-8-enoyl)-3-azatricyclo[6.2.1.02,6]undecane-10,11-dione",0.9017113,0.9406589,0.31,0.0266188053915243,0.544747251347881,0.045,EGFR MAPK1,497.63200000000035,4.028500000000005,2.0,6.0,0.0
7267,CNP0247814.2,C/C(=C\[C@@H](C)[C@H]1CCC2[C@@]34C=C[C@]5(C[C@@H](O)CC[C@]5(C)C3CC[C@@]21C)OO4)[C@H](C)C(C)C,"(1~{S},5~{R},6~{R},10~{R},13~{S},15~{S})-6,10-dimethyl-5-[(~{E},1~{R},4~{R})-1,3,4,5-tetramethylhex-2-enyl]-16,17-dioxapentacyclo[13.2.2.0^{1,9}.0^{2,6}.0^{10,15}]nonadec-18-en-13-ol",0.95377755,0.9004999,0.22,0.0118725738391623,0.5215375059597906,0.2383333333333333,EGFR MAPK1,442.6840000000003,6.863700000000008,1.0,3.0,1.0
7268,CNP0495465.1,CC(CO)[C@@H](C)C=C[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4CCCC[C@]4(C)[C@H]3CC[C@]12C,"ergosta-5,7,22-trienol",0.92470455,0.9116121,0.24,0.0271838106084327,0.5258751151521082,0.685,EGFR MAPK1,396.65900000000033,7.332400000000008,1.0,1.0,1.0
7274,CNP0118354.1,C=C(C)[C@@H](O)CC[C@@H](C)[C@H]1CC[C@@]2(C(=O)O)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,CALONCOBIC ACID A,0.90713394,0.9170831,0.13,0.0728281435953793,0.5067612958988449,0.09,EGFR MAPK1,470.6940000000004,6.412600000000007,2.0,3.0,1.0
7281,CNP0131702.1,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O,"(E,6R)-2-methyl-6-[(5R,10S,13R,14R,17R)-4,4,10,13,14-pentamethyl-3,7,11-trioxo-1,2,5,6,12,15,16,17-octahydrocyclopenta[a]phenanthren-17-yl]hept-2-enoic acid",0.9182975,0.94391835,0.25,0.3256205437592279,0.609459098439807,0.1033333333333333,EGFR MAPK1,482.66100000000034,6.110000000000006,1.0,4.0,1.0
7291,CNP0274128.3,CC(C)=CCC[C@H](C)[C@@H]1CC[C@@]2(C)[C@H]3CC[C@H]4C(C)(C)C(=O)CC[C@]45C[C@]35CC[C@@]12C,,0.92622215,0.91634506,0.11,0.0942220520407306,0.5116973155101826,0.5283333333333333,EGFR MAPK1,424.71300000000036,8.377100000000006,0.0,1.0,1.0
7311,CNP0274128.4,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,CYCLOARTENONE,0.92622215,0.91634506,0.11,0.0942220520407306,0.5116973155101826,0.6,EGFR MAPK1,424.71300000000036,8.377100000000006,0.0,1.0,1.0
7316,CNP0199413.1,C/C(=C\[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(=O)O,"(E,4R,6R)-4-hydroxy-2-methyl-6-[(5R,9S,10R,13R,14R,17R)-4,4,10,13,14-pentamethyl-3-oxo-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]hept-2-enoic acid",0.95157963,0.9194769,0.22,0.0665621909889164,0.5394046802472292,0.0233333333333333,EGFR MAPK1,470.69400000000036,6.578700000000007,2.0,3.0,1.0
7341,CNP0551713.1,C[C@H](CC[C@H](O)[C@](C)(O)CO)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,"(1S,3R,8R,11S,12S,15R,16R)-7,7,12,16-tetramethyl-15-[(2R,5S,6R)-5,6,7-trihydroxy-6-methylheptan-2-yl]pentacyclo[9.7.0.01,3.03,8.012,16]octadecan-6-one",0.94827104,0.92842895,0.12,0.034639248307543,0.5078348095768858,0.78,EGFR MAPK1,474.72600000000045,5.515100000000006,3.0,4.0,1.0
7343,CNP0214457.4,C[C@H](O)/C=C/[C@@]1(O)[C@H](C)C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1(C)C,,0.90853804,0.90150255,0.265,0.0659483259851385,0.5352472289962846,0.5733333333333333,EGFR MAPK1,390.47300000000007,-0.7042999999999999,6.0,8.0,1.0
7365,CNP0309695.2,C/C=C(\CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C[C@@H](O)[C@]12C)[C@@]1(CO)CC[C@H](O)C[C@@H]1CC3)C(C)C,,0.92476475,0.9229707,0.285,0.4543330545416532,0.6467671261354133,0.04,EGFR MAPK1,444.70000000000033,6.032200000000007,3.0,3.0,1.0
7366,CNP0378982.4,CC(CC[C@@H](O)[C@](C)(O)CO)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O,,0.9504551,0.932976,0.21,0.0453524511196654,0.5346958877799164,0.395,EGFR MAPK1,488.7090000000004,5.004300000000005,3.0,5.0,1.0
7368,CNP0261840.4,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@]1(C)[C@@H](CC3=O)[C@@](C)(C(=O)O)[C@H](O)C[C@H]1O,FOMITELLIC ACID D,0.9318737,0.9486392,0.275,0.1244802560287154,0.5699982890071789,0.0,EGFR MAPK1,486.6930000000002,5.693600000000006,3.0,4.0,1.0
7372,CNP0511954.1,C=C1CO[C@@]2(OC)[C@H]3O[C@]34[C@H](OC(=O)C(O)(CO)CC(C)CC(C)CC)CC[C@H](C)[C@@]4(C)C[C@@H]12,"[(1R,3S,4R,8S,10R,11S,14R)-4-methoxy-10,11-dimethyl-7-methylidene-2,5-dioxatetracyclo[8.4.0.01,3.04,8]tetradecan-14-yl] 2-hydroxy-2-(hydroxymethyl)-4,6-dimethyloctanoate",0.9318591,0.9027865,0.26,0.0092336168162894,0.5259698042040722,0.0,EGFR MAPK1,480.6420000000004,3.6068000000000016,2.0,7.0,0.0
7398,CNP0186601.1,C=C[C@@H]1[C@@H](O)C[C@@H]2[C@]3(CC[C@]4(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]24C)C[C@]13CCC(=O)O,"3-[(1S,4R,5R,8S,9S,11S,12S,13R)-12-ethenyl-11-hydroxy-4,8-dimethyl-5-[(2R)-6-methylhept-5-en-2-yl]-13-tetracyclo[7.5.0.01,13.04,8]tetradecanyl]propanoic acid",0.9924957,0.9274113,0.165,0.2905288102336588,0.5938589525584147,0.0,EGFR MAPK1,442.68400000000037,7.009600000000007,2.0,2.0,1.0
7399,CNP0166531.1,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@@H](O)[C@]5(C=O)CCC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1,"(3aR,3bS,5aS,6R,8aS,8bS,10R,10aS)-10-hydroxy-6-[(1S)-1-[(2R)-5-(hydroxymethyl)-4-methyl-6-oxo-2,3-dihydropyran-2-yl]ethyl]-3a,5a-dimethyl-3-oxo-1,2,3b,4,5,6,7,8,8a,8b,9,10-dodecahydroindeno[6,7-e]indene-10a-carbaldehyde",0.97313756,0.9654593,0.21,0.0276922934136365,0.5440722883534092,0.01,EGFR MAPK1,472.62200000000036,3.6246000000000027,2.0,6.0,0.0
7421,CNP0218239.1,C=C(CCC=C(C)C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@H]1[C@@]3(C)CCC(=O)C(C)(C)[C@@H]3CC[C@]12C,,0.9224746,0.90822536,0.26,0.2662171248309896,0.5892292712077475,0.0,EGFR MAPK1,424.71300000000025,8.543200000000004,0.0,1.0,1.0
7440,CNP0591966.6,C=C(C)[C@H]1CC[C@@](C)(O)[C@@H]1/C=C/C(C)=C/[C@@H]1C[C@@]23[C@H](OCCC[C@@H]2/C(=C(/C)C=O)CC[C@]3(C)O)O1,"(2Z)-2-[(1R,3S,5R,10R,14S)-14-hydroxy-3-[(1E,3E)-4-[(1R,2R,5S)-2-hydroxy-2-methyl-5-prop-1-en-2-ylcyclopentyl]-2-methylbuta-1,3-dienyl]-14-methyl-4,6-dioxatricyclo[8.4.0.01,5]tetradecan-11-ylidene]propanal",0.9484306,0.922739,0.22,0.0767679558204388,0.5419843889551097,0.01,EGFR MAPK1,484.6770000000004,5.430400000000007,2.0,5.0,1.0
7443,CNP0294449.4,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1C[C@@H]3O)[C@@H](C)C(=O)O,"(2R,6R)-6-[(4S,5S,7S,10S,13R,14R,17R)-7-hydroxy-4,10,13-trimethyl-3,11-dioxo-2,4,5,6,7,12,14,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-methyl-3-methylideneheptanoic acid",0.93467027,0.94038,0.295,0.0680113004901512,0.5595153926225378,0.105,EGFR MAPK1,470.65000000000026,5.367600000000006,2.0,4.0,1.0
7454,CNP0540965.1,C=C1C=C[C@H](C(C)(C)O)C[C@H]2[C@@H](CC(C)C)C3=C(O)C(C=O)=C(O)C(C=O)=C3O[C@]2(C)CCC1,"(1~{R},9~{R},10~{S},12~{R})-5,7-dihydroxy-12-(1-hydroxy-1-methyl-ethyl)-9-isobutyl-1-methyl-15-methylene-2-oxatricyclo[8.8.0.0^{3,8}]octadeca-3,5,7,13-tetraene-4,6-dicarbaldehyde",0.9669767,0.93770826,0.335,0.0893814523112706,0.5822666030778176,0.0,EGFR MAPK1,470.60600000000034,5.693300000000007,3.0,6.0,1.0
7455,CNP0378982.5,C[C@H](CCC(O)C(C)(O)CO)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O,,0.9504551,0.932976,0.21,0.0453524511196654,0.5346958877799164,0.6366666666666666,EGFR MAPK1,488.7090000000004,5.004300000000005,3.0,5.0,1.0
7471,CNP0534459.1,CCC(C)CC(C)/C=C(\C)[C@H]1O[C@@H](C2=C(O)C([C@]3(O)CCC(=O)C[C@H]3O)CN(C)C2=O)CC[C@@H]1C,OXYSPORIDINONE,0.90280294,0.9712807,0.34,0.034042372033756,0.5620315030084391,0.03,EGFR MAPK1,491.6690000000004,3.934000000000003,3.0,6.0,0.0
7481,CNP0287192.1,C=C(C)[C@@H]1CC[C@]2(CO)C[C@H](O)[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@H]5CC[C@]43C)[C@@H]12,,0.96560526,0.92023027,0.23,0.0825843263583836,0.5496049640895959,0.7340000000000001,EGFR MAPK1,456.71100000000035,6.176200000000008,2.0,3.0,1.0
7488,CNP0218239.2,C=C(CCC=C(C)C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CCC(=O)C(C)(C)[C@H]3CC[C@]12C,,0.9224746,0.90822536,0.26,0.2662171248309896,0.5892292712077475,0.05,EGFR MAPK1,424.71300000000025,8.543200000000004,0.0,1.0,1.0
7515,CNP0375858.1,C[C@H](CC[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C(=O)O)[C@@H]3CCC4=C(CC[C@@H](O)C4(C)C)C[C@H]3CC[C@]12C,"(1R,6R,11R,12R,15R,16R)-15-[(2R,5S)-5,6-dihydroxy-6-methylheptan-2-yl]-6-hydroxy-7,7,16-trimethyltetracyclo[9.7.0.03,8.012,16]octadec-3(8)-ene-12-carboxylic acid",0.9241112,0.9160089,0.16,0.1008696230483643,0.5252474307620911,0.0,EGFR MAPK1,490.7250000000004,5.709400000000006,4.0,4.0,1.0
7523,CNP0128184.2,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@](C)(O)[C@@H]1C[C@@H]3O)[C@H](C)C(=O)O,"(2S,6R)-6-[(4R,5R,7S,10S,13R,14R,17R)-4,7-dihydroxy-4,10,13-trimethyl-3,11-dioxo-1,2,5,6,7,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]-2-methyl-3-methylideneheptanoic acid",0.96839696,0.9251102,0.305,0.0615615331080912,0.5650171732770228,0.08,EGFR MAPK1,486.6490000000003,4.4825000000000035,3.0,5.0,0.0
7530,CNP0237904.6,C/C(=C/CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(=O)O,"(Z,6R)-2-methyl-6-[(5R,9S,10R,13R,14R,17R)-4,4,10,13,14-pentamethyl-3-oxo-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]hept-2-enoic acid",0.92242855,0.9151587,0.23,0.1351909391203981,0.5506945472800995,0.0,EGFR MAPK1,454.69500000000033,7.607900000000009,1.0,2.0,1.0
7536,CNP0218239.3,C=C(CCC=C(C)C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CCC(=O)C(C)(C)[C@@H]3CC[C@]12C,"Dammara-20(21),24-diene-3-one",0.9224746,0.90822536,0.26,0.2662171248309896,0.5892292712077475,0.6983333333333333,EGFR MAPK1,424.71300000000025,8.543200000000004,0.0,1.0,1.0
7538,CNP0600319.1,C/C(=C\CC[C@@H](C)[C@H]1C[C@@H](O)[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C)C(=O)O,"(E,6R)-6-[(1S,3R,8R,11R,12S,13R,15R,16R)-13-hydroxy-7,7,12,16-tetramethyl-6-oxo-15-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl]-2-methylhept-2-enoic acid",0.92920125,0.9089754,0.195,0.3686313483579075,0.6004519995894768,0.555,EGFR MAPK1,470.6940000000004,6.4126000000000065,2.0,3.0,1.0
7556,CNP0262119.1,CC(C)=CCC[C@H](C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C(C)(C)O)OCCC[C@H]4[C@]3(C)CC[C@@]12C,Sunpollenol,0.9842099,0.95008886,0.21,0.0314242912346069,0.5439307628086517,0.475,EGFR MAPK1,444.7440000000003,7.93790000000001,1.0,2.0,1.0
7600,CNP0605580.1,C=C(CCC=C(CO)CO)[C@@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CCC(=O)C(C)(C)[C@@H]3CC[C@]12C,"(5R,8R,9R,10R,13R,14R,17R)-17-[7-hydroxy-6-(hydroxymethyl)hepta-1,5-dien-2-yl]-4,4,8,10,14-pentamethyl-1,2,5,6,7,9,11,12,13,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",0.91440654,0.91616476,0.28,0.388775406603621,0.6248366766509053,0.215,EGFR MAPK1,456.71100000000035,6.4880000000000075,2.0,3.0,1.0
7602,CNP0294449.5,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1C[C@@H]3O)C(C)C(=O)O,Antcin C,0.93467027,0.94038,0.295,0.0680113004901512,0.5595153926225378,0.02,EGFR MAPK1,470.65000000000026,5.367600000000006,2.0,4.0,1.0
7631,CNP0351793.1,C[C@@H](C/C=C/C(C)(C)O)[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C(C)(C)O)OCCC[C@H]4[C@]3(C)CC[C@@]12C,(23E)-23-DEHYDRO-25-HYDROXYSUNPOLLENOL,0.9957806,0.9343199,0.22,0.0256529949079775,0.5439383737269944,0.0,EGFR MAPK1,460.74300000000034,6.908700000000009,2.0,3.0,1.0
7640,CNP0117862.1,C=C1C(=O)O[C@@H]2C[C@@H]3[C@]4(CC[C@]5(C)[C@@H]([C@H](C)CC(=O)C=C(C)C)CC[C@@]35C)C[C@]4(CCC(=O)O)[C@H]12,Rel-Carinatin C,0.9267523,0.9428097,0.265,0.0220073719689049,0.5391423429922262,0.415,EGFR MAPK1,482.6610000000004,6.123300000000006,1.0,4.0,1.0
7641,CNP0287935.1,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](C[C@@H](O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,"(1R,3aS,5aR,5bR,7aR,8R,9R,11aS,11bR,12R,13aR,13bR)-9,12-dihydroxy-8-(hydroxymethyl)-5a,5b,8,11a-tetramethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylic acid",0.93614656,0.9033102,0.205,0.1218118532480954,0.5415671533120239,0.0733333333333333,EGFR MAPK1,488.70900000000034,5.0327000000000055,4.0,4.0,1.0
7644,CNP0591966.7,C=C(C)[C@H]1CC[C@@](C)(O)[C@@H]1/C=C/C(C)=C/[C@H]1C[C@@]23[C@H](OCCC[C@@H]2/C(=C(\C)C=O)CC[C@]3(C)O)O1,"(2E)-2-[(1R,3R,5R,10R,14S)-14-hydroxy-3-[(1E,3E)-4-[(1R,2R,5S)-2-hydroxy-2-methyl-5-prop-1-en-2-ylcyclopentyl]-2-methylbuta-1,3-dienyl]-14-methyl-4,6-dioxatricyclo[8.4.0.01,5]tetradecan-11-ylidene]propanal",0.9484306,0.922739,0.22,0.0767679558204388,0.5419843889551097,0.76,EGFR MAPK1,484.6770000000004,5.430400000000007,2.0,5.0,1.0
7663,CNP0128184.3,C=C(CC[C@@H](C)[C@H]1CC[C@@H]2C3=C(C(=O)C[C@@]21C)[C@@]1(C)CCC(=O)[C@](C)(O)[C@H]1C[C@@H]3O)[C@@H](C)C(=O)O,,0.96839696,0.9251102,0.305,0.0615615331080912,0.5650171732770228,0.4975,EGFR MAPK1,486.6490000000003,4.4825000000000035,3.0,5.0,0.0
7669,CNP0118031.1,C/C(=C\C(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(=O)O,Firmanoic acid,0.9082745,0.9489968,0.29,0.0251594579339833,0.5431076894834957,0.0383333333333333,EGFR MAPK1,468.67800000000034,6.786900000000007,1.0,3.0,1.0
7673,CNP0141809.2,C=C(CO)[C@@H]1CC[C@H]2[C@]3(CC[C@]4(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]24C)C[C@]13CCC(=O)O,secaubryenol,0.956182,0.92756104,0.12,0.1400646106545539,0.5359519126636384,0.055,EGFR MAPK1,456.71100000000035,7.401300000000009,2.0,2.0,1.0
7675,CNP0253686.3,C/C(=C/CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O,GANODERIC ACID DM,0.91106665,0.93368894,0.24,0.2651596639504684,0.5874788134876172,0.01,EGFR MAPK1,468.6780000000003,6.931000000000006,1.0,3.0,1.0
